sepal length,sepal width,petal length,petal width,label,given_label,predicted_label,suggested_label,self_confidence,alternative_prob,quality_score,is_label_issue,rank
4.9,3.1,1.5,0.1,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9975684465912005,0.002400609463405018,0.9975684465912005,False,3000
5.1,3.5,1.3,0.2,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.7458278409745908,0.25186396629610647,0.7458278409745908,False,3000
4.7,3.5,1.3,0.2,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9957502107494451,0.0027190365609208278,0.9957502107494451,False,3000
5.3,3.4,1.5,0.4,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9922555425831179,0.0046505466172775305,0.9922555425831179,False,3000
5.0,3.6,1.5,0.5,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9796550778575915,0.020334625921867636,0.9796550778575915,False,3000
5.3,3.7,1.5,0.2,Iris-setosa,Iris-versicolor,Iris-virginica,Iris-virginica,0.4165891462640014,0.5822811790718757,0.4165891462640014,True,3000
5.7,4.4,1.5,0.4,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9985321049288619,0.0009495844383648907,0.9985321049288619,False,3000
4.6,3.2,1.5,0.2,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9954278114826065,0.004511906196667933,0.9954278114826065,False,3000
5.1,3.5,1.5,0.3,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9960664753884977,0.0037966774712026577,0.9960664753884977,False,3000
5.1,3.7,1.5,0.4,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9876248166376892,0.009215977567466923,0.9876248166376892,False,3000
5.0,3.6,1.5,0.2,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9828149458995995,0.016858532696033955,0.9828149458995995,False,3000
5.3,3.4,1.6,0.2,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9947792368635437,0.003379055553793728,0.9947792368635437,False,3000
4.7,3.2,1.3,0.2,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.7733142011230792,0.22668246457229704,0.7733142011230792,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9690885197621286,0.030851855765377228,0.9690885197621286,False,3000
5.3,3.5,1.3,0.2,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.994582960365917,0.005293263093615126,0.994582960365917,False,3000
5.6,4.3,1.5,0.3,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9956050437742354,0.002618979362660127,0.9956050437742354,False,3000
5.1,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9996823945427912,0.00031760404997722665,0.9996823945427912,False,3000
5.3,3.8,1.5,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9960988790609825,0.003900777813217309,0.9960988790609825,False,3000
4.7,3.2,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9599941131915936,0.04000487687883936,0.9599941131915936,False,3000
5.8,4.0,1.1,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999145056937113,8.549372272089678e-05,0.9999145056937113,False,3000
4.9,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9996534065198639,0.00034654689076205037,0.9996534065198639,False,3000
4.8,3.1,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.710487521168262,0.2895012818578226,0.710487521168262,False,3000
5.2,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8614979392772013,0.13848291795635434,0.8614979392772013,False,3000
4.4,3.0,1.1,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.964595712534294,0.035403376741398075,0.964595712534294,False,3000
5.3,3.5,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9979549931489953,0.0020450020951263636,0.9979549931489953,False,3000
5.0,3.4,1.6,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999254540050168,7.454148817572195e-05,0.9999254540050168,False,3000
5.1,3.5,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9998819083239486,0.00011809167270786431,0.9998819083239486,False,3000
5.2,3.8,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9896769871381739,0.010323010291719933,0.9896769871381739,False,3000
5.1,3.5,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9990687609401407,0.0009312337295559341,0.9990687609401407,False,3000
5.0,3.3,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9963700813612976,0.003629780008445442,0.9963700813612976,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9996159552677719,0.00038401093683499457,0.9996159552677719,False,3000
5.0,3.6,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9808599387705,0.0191399834460194,0.9808599387705,False,3000
5.0,3.6,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.999861356021597,0.00013864305162638536,0.999861356021597,False,3000
4.7,3.1,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9923759042798651,0.007624060454931755,0.9923759042798651,False,3000
5.2,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9998304021260483,0.00016959637165762538,0.9998304021260483,False,3000
5.0,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9998203546447297,0.00017964535041956512,0.9998203546447297,False,3000
4.6,3.2,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8986503689213439,0.10133511883339567,0.8986503689213439,False,3000
5.0,3.6,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9998797402284281,0.00012025915134355886,0.9998797402284281,False,3000
4.7,3.1,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9356347473458769,0.0643651336959847,0.9356347473458769,False,3000
5.3,3.7,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9988619128517213,0.0011380825003796495,0.9988619128517213,False,3000
5.0,3.2,1.1,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9998562683899563,0.00014373061436277835,0.9998562683899563,False,3000
5.8,4.0,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9991567529643218,0.0008431992208388252,0.9991567529643218,False,3000
4.4,3.1,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8665810864390953,0.1333862989266929,0.8665810864390953,False,3000
5.2,3.7,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9996664594020085,0.000333539057613213,0.9996664594020085,False,3000
4.6,3.1,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9825188347085703,0.01748074910340625,0.9825188347085703,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9344431519797086,0.06555672910948245,0.9344431519797086,False,3000
4.6,3.2,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9995923689449503,0.00040762911450035663,0.9995923689449503,False,3000
5.2,4.0,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9995166324177436,0.00048336748829136514,0.9995166324177436,False,3000
4.9,3.4,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999861747902947,1.3824443679126355e-05,0.9999861747902947,False,3000
5.7,3.8,1.6,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.99898334537039,0.0010166487524801819,0.99898334537039,False,3000
5.0,3.5,1.3,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8977170835237057,0.1022684313046377,0.8977170835237057,False,3000
4.6,3.1,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.999865494108017,0.00013450495842708596,0.999865494108017,False,3000
4.8,3.4,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9524195215413341,0.04757555903574938,0.9524195215413341,False,3000
4.7,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9581097805264404,0.041889143954841175,0.9581097805264404,False,3000
5.2,4.0,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999868261586561,1.3173346241150526e-05,0.9999868261586561,False,3000
5.2,3.5,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9997383848878576,0.00026161510654938366,0.9997383848878576,False,3000
4.9,3.4,1.6,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9934862373509664,0.006513718137392988,0.9934862373509664,False,3000
4.8,3.0,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9994136694289104,0.0005863279337988807,0.9994136694289104,False,3000
5.3,3.9,1.8,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9662848907960762,0.03371219574692232,0.9662848907960762,False,3000
5.4,3.4,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.7630889076124276,0.23690612269267536,0.7630889076124276,False,3000
4.6,3.4,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9809404800076338,0.019056473740463403,0.9809404800076338,False,3000
5.4,3.9,1.5,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9804711410065982,0.01952840323531942,0.9804711410065982,False,3000
5.1,3.7,1.5,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9940508331119955,0.005949113525783766,0.9940508331119955,False,3000
4.4,3.0,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.987242894432416,0.01275702515418619,0.987242894432416,False,3000
5.0,3.5,1.5,0.5,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9970931201006444,0.002906857682486954,0.9970931201006444,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8239673152646771,0.17599041055084227,0.8239673152646771,False,3000
5.0,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.7709414026015846,0.22904522589426762,0.7709414026015846,False,3000
5.1,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9473107467546219,0.05268540896347408,0.9473107467546219,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.990880990281241,0.009116838107043463,0.990880990281241,False,3000
5.1,3.8,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.7025035363530722,0.2973578595057845,0.7025035363530722,False,3000
4.8,3.2,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.999874035856527,0.00012596346368576176,0.999874035856527,False,3000
5.0,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9869096410758111,0.013090311425939319,0.9869096410758111,False,3000
4.6,3.4,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8262019625858188,0.17375442716037284,0.8262019625858188,False,3000
5.7,3.8,1.6,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9449749853127513,0.05502282089476389,0.9449749853127513,False,3000
5.2,3.8,1.8,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8938814215880457,0.10611518664323248,0.8938814215880457,False,3000
4.7,3.2,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9805677211301246,0.019432203767685115,0.9805677211301246,False,3000
5.2,3.5,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9823177474778837,0.01768223869005948,0.9823177474778837,False,3000
4.7,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8344514979275115,0.1654826516549582,0.8344514979275115,False,3000
5.0,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.7702144211949149,0.22977119617172595,0.7702144211949149,False,3000
5.2,3.7,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9914349002574618,0.008565025137755047,0.9914349002574618,False,3000
4.6,2.5,1.3,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999838996522369,1.6100120964814657e-05,0.9999838996522369,False,3000
5.2,3.7,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9487115689746334,0.05128838051982075,0.9487115689746334,False,3000
5.4,3.4,1.3,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8019361761888487,0.1980305599807729,0.8019361761888487,False,3000
4.9,3.5,1.1,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9984281286220552,0.0015718706033009849,0.9984281286220552,False,3000
5.1,3.8,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9952000810212648,0.004799917968166138,0.9952000810212648,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9997068055531592,0.00029319315096542833,0.9997068055531592,False,3000
4.7,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.999985148494051,1.4851143126975214e-05,0.999985148494051,False,3000
5.2,3.8,1.8,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9997068055531592,0.00029319315096542833,0.9997068055531592,False,3000
4.8,3.0,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9829157974073637,0.017084016330616254,0.9829157974073637,False,3000
4.5,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9827839726730614,0.01721188714817386,0.9827839726730614,False,3000
5.5,3.5,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9997227582242416,0.00027724008909567284,0.9997227582242416,False,3000
4.8,3.0,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9988305767109555,0.0011694229926999778,0.9988305767109555,False,3000
4.6,2.5,1.3,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9746792039759978,0.02531956286455806,0.9746792039759978,False,3000
4.7,3.2,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9998888000821686,0.00011119991406319235,0.9998888000821686,False,3000
4.8,3.0,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9981818840021127,0.0018181157244833751,0.9981818840021127,False,3000
5.2,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9745321332219209,0.02546671989106611,0.9745321332219209,False,3000
5.4,3.4,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9928177234134562,0.007182269255301881,0.9928177234134562,False,3000
5.1,3.8,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9972766608156065,0.0027233292859969124,0.9972766608156065,False,3000
4.6,3.1,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9995576952333666,0.0004423026568125703,0.9995576952333666,False,3000
5.1,3.5,1.5,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9996669521676881,0.0003330460037308388,0.9996669521676881,False,3000
4.6,3.5,1.3,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9976845859560396,0.002315388825940468,0.9976845859560396,False,3000
5.2,3.8,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.994200574209333,0.005799371792037097,0.994200574209333,False,3000
5.0,3.3,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999990583648697,9.416351294243778e-07,0.9999990583648697,False,3000
4.4,2.9,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9969973432110104,0.0030025968179338415,0.9969973432110104,False,3000
5.1,3.6,1.5,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9995219468851556,0.0004780530243966178,0.9995219468851556,False,3000
4.8,2.9,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9837928912813769,0.016206935294003834,0.9837928912813769,False,3000
5.2,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9804711410065982,0.01952840323531942,0.9804711410065982,False,3000
5.3,3.7,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9974907868624826,0.0025091844215476143,0.9974907868624826,False,3000
4.6,3.1,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.6725136567454633,0.3273829734173401,0.6725136567454633,False,3000
5.3,3.7,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9825188347085703,0.01748074910340625,0.9825188347085703,False,3000
5.0,3.4,1.5,0.2,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9498863727350786,0.043847217045053476,0.9498863727350786,False,3000
4.9,3.1,1.6,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9344431519797086,0.06555672910948245,0.9344431519797086,False,3000
5.0,3.6,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9904000418822819,0.009599706889200005,0.9904000418822819,False,3000
4.6,3.1,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9940748622110052,0.005925082236038294,0.9940748622110052,False,3000
4.6,3.1,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9954565450764673,0.0045434533073030236,0.9954565450764673,False,3000
4.9,3.0,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9902916175927015,0.009707582713327145,0.9902916175927015,False,3000
4.7,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-versicolor,Iris-versicolor,0.4135390446540808,0.5864337560182595,0.4135390446540808,True,3000
5.0,3.4,1.6,0.5,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9998628417151626,0.00013715755861493271,0.9998628417151626,False,3000
5.1,3.8,1.6,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.7728995984705765,0.22708755786631762,0.7728995984705765,False,3000
5.1,3.8,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9707199936544023,0.029279068604525435,0.9707199936544023,False,3000
5.2,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9975525128612989,0.002447486375613546,0.9975525128612989,False,3000
5.0,3.3,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9813219669360965,0.01867758570659086,0.9813219669360965,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9983653056852761,0.001634683622403893,0.9983653056852761,False,3000
5.1,3.8,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999293786964781,7.062130119882127e-05,0.9999293786964781,False,3000
5.1,3.8,1.8,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.995475384024395,0.004524536436083074,0.995475384024395,False,3000
4.8,3.4,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9996796020872087,0.0003203964934624553,0.9996796020872087,False,3000
4.9,3.0,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9467474123920329,0.053248693716093726,0.9467474123920329,False,3000
5.5,3.9,1.5,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9945603450676188,0.005439652874618417,0.9945603450676188,False,3000
4.8,3.0,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.7709414026015846,0.22904522589426762,0.7709414026015846,False,3000
4.4,3.1,1.1,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9907934746636917,0.009206445033650219,0.9907934746636917,False,3000
4.7,3.2,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9997109631667617,0.00028897524327375587,0.9997109631667617,False,3000
5.2,3.7,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.998898005900528,0.001101994011234417,0.998898005900528,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9514803910644374,0.04851922432603848,0.9514803910644374,False,3000
5.2,3.8,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9990687609401407,0.0009312337295559341,0.9990687609401407,False,3000
5.1,3.8,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9996669521676881,0.0003330460037308388,0.9996669521676881,False,3000
5.2,4.0,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.999380261752288,0.000619681189683907,0.999380261752288,False,3000
5.6,3.8,1.6,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9997812714309324,0.0002187285600501578,0.9997812714309324,False,3000
5.2,3.5,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9946354908653126,0.00536450697780182,0.9946354908653126,False,3000
4.8,3.0,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9996578802055894,0.00034211784526355415,0.9996578802055894,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9923059091639579,0.007694081724012979,0.9923059091639579,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9963630425205698,0.003636806020444475,0.9963630425205698,False,3000
5.1,3.3,1.6,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9988406776790999,0.0011593222811143201,0.9988406776790999,False,3000
5.7,4.0,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9990876057120585,0.0009123942138386454,0.9990876057120585,False,3000
